	Current Ratio	Quick Ratio	Cash Ratio	Working Capital / Total Assets	Operating Cash Flow per Share	Free Cash Flow Per Share	CFO / Sales	Free Cash Flow (FCF) /Sales	CFO / Total Assets	FCF / Current Liabilities	Debt Ratio	Debt to Equity Ratio	Debt to Capital Ratio	Times Interest Earned Ratio	Equity Multiplier	Retained Earnings / Current Liabilities	Equity/Total Asset	Equity/Fixed Asset	Interest Expense / Debt	Receivables Turnover	Days' Sales Outstanding (DSO) Ratio	Payables Turnover Ratio	Days Payable Outstanding	Fixed Asset Turnover	Sales/Total Asset	Sales Growth	Asset Turnover Ratio	Net Profit Margin	Gross Profit Margin	Operating Margin Ratio	Return on Assets	Return on Equity	Earning Per Share	EBITDA/Total Asset	Equity Growth	Price to Book Ratio	Dividend Yield Ratio	Bankruptcy Status
64	0.7	0.7	0.0	0.0	1.9	-0.4	0.5	-0.1	0.1	-0.4	0.3	1.1	53.2	2.6	3.4	-5.1	0.3	0.4	0.0	5.8	119.6	3.1	119.6	0.3	0.3	39.4	0.3	-0.2	17.0	9.0	-0.1	-0.2	0.0	0.2	0.3	1.5	0.0	0
65	1.3	1.3	0.7	0.0	1.4	-1.0	0.5	-0.3	0.1	-1.0	0.6	6.0	85.7	1.7	4.0	-70.24548736462093	0.3	0.4	0.0	6.6	34.0	10.7	34.0	0.2	0.2	44.9	0.2	17.7	46.4	20.9	3.8	15.3	0.5	0.1	-73.4	21.632868757259	2.6825144175317193	0
66	73.5	73.5	71.7	0.3	0.0	0.0	-0.2	-8.4	0.0	-9.5	0.0	0.0	0.0	-338.1754049676026	1.0	-197.2	1.0	1.4	0.2892128279883382	0.8	256.6	1.4	256.6	0.0	0.0	6444.342596291013	0.0	-57.2	19.0	-387.4	-0.3	-0.3	0.0	0.0	0.1	0.2	0.0	0
67	1.0	1.0	0.7	0.0	-2.0	-6.9	-0.1	-0.5	0.0	-0.9	1.2	-3.9	135.1	-1.1	3.01039064576136	-8.9	-0.3	-0.3	0.1	8.5	63.7	5.7	63.7	0.2	0.2	-30.4	0.2	-76.9	-67.4	-81.0	-13.0	-93.32353409392412	-11.5	0.0	-58.4	21.632868757259	0.0	0
68	1.4	1.4	1.3	0.1	-0.1	-0.1	-2.6	-2.9	-0.2	-1.4	0.0	0.0	0.0	-9.4	3.01039064576136	-125.6	0.8	1.4	0.2892128279883382	5.9	370.6	1.0	370.6	0.1	0.1	-83.3	0.1	1435.6	26.0	-217.4	115.2	-93.32353409392412	0.3	-0.2	8819225.18431286	0.7	0.0	0
69	5.241126876413737	5.197842802221273	3.7772264895162966	0.0	-2365045.15043004	-11246829.348105894	-19.565993359158828	-32.69792949076665	-14.587819580128867	-0.885215736040609	0.0	0.0	0.0	-338.1754049676026	3.01039064576136	-70.24548736462093	1.0	1630.9962892933127	0.2892128279883382	8.219110189027202	9834.716596343178	12.351197053406999	9834.716596343178	0.35570269115762504	0.1	-38.1	0.35570269115762504	95.2	99.9	90.7	-6936.613843195899	-93.32353409392412	0.7	0.1	8819225.18431286	2.3	3.2	0
70	0.0850360826771623	0.0850360826771623	0.0	-1.5149639173228375	0.014963917322837706	0.0	-0.5802886614172983	-0.6802886614172984	-0.1700721653543246	-0.0850360826771623	0.904747421259864	-0.7795670078740524	99.9154170310616	-5.5463350590550045	9.93281444881866	-9.598139192913118	-1.3102164960629736	-1.6653247440944607	0.1	2.8514999803152565	580.6631352755718	1.4277628740159378	580.6631352755718	0.1	0.3149639173228377	-37.91215476377765	0.1	-1044.141444094476	-61.435587716534116	-126.51318057086374	-119.7167113779522	-1207.212935059024	-0.7135206102363459	-0.15510824803148687	-169.04766501968396	21.632868757259	0.0	1
71	3.9	2.8	1.9	0.2	-0.1	-0.1	-19.565993359158828	-32.69792949076665	-1.1	-13.1	0.0	0.0	0.0	-338.1754049676026	1.3	-170.4	0.8	20.3	0.2892128279883382	0.0	9834.716596343178	-0.3	9834.716596343178	0.0	0.0	6444.342596291013	0.0	-7771.194224422443	-2438.221640735502	-6362.465107319758	-125.8	-157.8	-0.3	-0.4	-88.0	1.5	2.6825144175317193	0
72	0.1	0.0	0.0	-0.9	0.0	0.0	-0.2	-0.3	-0.1	-0.1	0.6	-34.9	103.0	-1.3	16.9	-2.0	0.0	0.0	0.2	7.1	169.3	2.2	169.3	0.2	0.2	-25.0	0.2	-98.9	-28.2	-57.7	-21.5	-363.6	-0.1	0.0	-112.3	21.632868757259	0.0	0
73	1.5	1.0	0.4	0.3	18.5	14.1	0.0	0.0	0.1	0.1	0.2	0.6	39.4	9.2	3.4	0.7	0.3	2.3	0.0	7.5	54.7	6.7	54.7	1.9	1.8	24.0	1.9	4.9	17.8	3.9	9.4	31.7	19.3	0.1	28.8	1.3	2.4	0
74	1.3	1.3	0.5	0.0	3.0	-9.3	0.4	-1.4	0.1	-3.3	0.5	1.2	54.1	1.4	2.2	1.4	0.4	0.5	0.1	4.9	172.8	2.1	172.8	0.2	0.1	68.2	0.2	37.0	48.7	30.7	6.2	14.0	2.5	0.1	23.0	21.632868757259	2.6825144175317193	0
75	0.0	0.0	0.0	-127.83717710270716	0.0	0.0	-19.565993359158828	-32.69792949076665	-14.587819580128867	0.0	53.261256977465365	-0.7	77.5345696969697	-109.6	3.01039064576136	-92.6	-138.16371151064268	1630.9962892933127	0.1	8.219110189027202	9834.716596343178	12.351197053406999	9834.716596343178	0.35570269115762504	0.36974581525108496	6444.342596291013	0.35570269115762504	-7771.194224422443	-2438.221640735502	-6362.465107319758	-6936.613843195899	-93.32353409392412	0.0	-51.02872928176796	51.6	21.632868757259	0.0	0
76	0.0	0.0	0.0	-1.2	0.0	0.0	-19.565993359158828	-32.69792949076665	-0.4	-0.4	0.0	0.0	77.5345696969697	-338.1754049676026	5.6	-27.9	-0.2	1630.9962892933127	0.2892128279883382	8.219110189027202	9834.716596343178	12.351197053406999	9834.716596343178	0.0	0.0	6444.342596291013	0.0	-7771.194224422443	-2438.221640735502	-6362.465107319758	-68.0	-378.6	0.0	-51.02872928176796	-130.9	21.632868757259	0.0	0
77	1.3	1.3	1.1	0.0	0.9	-4.3	0.7	-3.3	0.1	-2.4	0.0	0.0	0.0	-156.8	1.1	-0.3	0.9	1.1	0.2892128279883382	7.4	128.2	2.8	128.2	0.1	0.1	197.3	0.1	-37.8	50.3	-36.0	-5.1	-5.6	-0.6	0.0	70.5	1.7	0.0	0
78	0.1	0.1	0.1	-0.5	0.0	0.0	0.4	0.0	0.1	0.0	0.0	0.0	0.0	-338.1754049676026	2.0	-21.7	0.4	0.4	0.2892128279883382	7.9	305.6	1.2	305.6	0.2	0.2	20.5	0.2	-108.6	5.1	-108.6	-25.5	-51.8	-0.1	-0.2	-37.8	0.4	0.0	0
79	2.7	2.7	2.5	0.2	-0.5	-0.5	-10.1	-11.2	-0.3	-2.2	0.1	0.2	16.1	-102.7	1.3	-8.6	0.7	2.3	0.0	4.3	356.3	1.0	356.3	0.0	0.0	89.0	0.0	-1222.5	25.3	-1197.8	-36.7	-48.2	-0.6	-0.3	33.0	5.6	0.0	0
80	1.7	1.7	1.0	0.1	5.8	-0.2	0.3	0.0	0.1	0.0	0.3	0.5	33.9	-3.9	1.9	-70.24548736462093	0.6	0.7	0.1	6.5	0.1	7067.5	0.1	0.2	0.3	4.4	0.2	-56.7	6.9	-26.7	-12.8	-24.0	-9.7	0.0	-14.9	0.7	0.0	0
81	0.0	0.0	0.0	-4457.6	0.0	0.0	-19.565993359158828	-32.69792949076665	-1275.9	-0.3	2820.6	-0.6	77.5345696969697	-0.4	3.01039064576136	-20.5	-4457.6	1630.9962892933127	3.0	8.219110189027202	9834.716596343178	12.351197053406999	9834.716596343178	0.0	0.0	6444.342596291013	0.0	-7771.194224422443	-2438.221640735502	-6362.465107319758	-1085184.1	-93.32353409392412	0.0	-3153.9	-13.0	21.632868757259	0.0	0
82	18.5	18.5	17.4	0.5	0.0	0.0	-0.1	-0.1	0.0	-0.5	0.0	0.0	0.0	-74.9	1.1	-18.4	0.9	2.2	0.2892128279883382	6.1	29.9	12.2	29.9	0.2	0.2	-14.3	0.2	-37.1	35.8	-52.0	-6.8	-7.5	0.0	-0.1	-7.2	1.2	0.0	0
83	0.5	0.5	0.1	-0.4	0.6	-1.5	0.0	0.0	0.0	-0.1	0.3	-43.0	102.4	-16.3	3.01039064576136	-0.9	0.0	0.2	0.0	51.2	10.2	35.7	10.2	18.4	15.5	19.1	18.4	-2.6	0.9	-1.7	-47.4	-93.32353409392412	-9.1	-0.3	80.5	21.632868757259	0.0	0
84	0.5302836165031604	0.4442268932025283	0.17211344660126415	-0.24182983009810374	0.3302836165031604	-0.12788655339873586	0.31873740290821706	-0.28126259709178303	0.15817016990189628	-0.12788655339873586	0.4860567233006321	1.9791030824460092	86.8814641505603	1.4634033980379249	3.5649222572879906	-1.229844514575981	0.08605672330063208	0.17211344660126415	0.027886553398735855	6.299560898072821	39.26002014610877	16.41330262130366	39.26002014610877	0.2721134466012641	0.3581701699018963	-39.66951483002831	0.2721134466012641	-192.34759572865943	19.068708616154197	-6.711567792112845	-47.14706305823413	-166.14483155360813	-1.3745105097056889	0.1442268932025283	-88.26752087386095	5.598032447854699	0.0	1
85	0.9	0.9	0.1	0.0	6.7	-20.5	0.7	-2.2	0.1	-4.1	0.2	0.4	27.8	5.3	1.8	0.7	0.6	0.7	0.1	7.2	20.4	17.9	20.4	0.2	0.2	138.3	0.2	39.1	47.2	42.9	8.4	14.9	3.6	0.1	107.1	1.9	0.0	0
86	1.4	1.2	0.2	0.1	0.2	0.1	0.1	0.1	0.2	0.4	0.6	2.3	70.0	1.2	4.9	-0.5	0.2	0.5	0.2	5.1	27.7	13.2	27.7	1.6	1.5	3.4	1.6	2.4	11.9	8.8	3.9	19.2	0.0	0.3	72.0	3.2	0.0	0
87	0.0	0.0	0.0	-49.7	-0.2	-0.2	-19.565993359158828	-32.69792949076665	-5.1	-0.1	19.3	-0.4	77.5345696969697	-4.0	3.01039064576136	-32.4	-48.8	1630.9962892933127	0.1	0.0	9834.716596343178	12.351197053406999	9834.716596343178	0.0	0.0	6444.342596291013	0.0	-7771.194224422443	-2438.221640735502	-6362.465107319758	-349.6	-93.32353409392412	-0.2	-3.9	-11.1	21.632868757259	0.0	0
88	1.0	1.0	0.6	0.0	4.6	-4.2	0.4	-0.4	0.1	-0.8	0.5	1.2	54.8	0.0	2.6	1.2	0.4	0.4	0.1	8.1	12.5	29.2	12.5	0.2	0.2	6.8	0.2	-12.8	10.2	-0.2	-2.5	-6.6	-1.4	0.1	-4.1	1.0	0.5	0
89	2.4	2.3	1.2	0.1	29.3	-89.5	0.6	-1.7	0.1	-4.6	0.5	1.2	54.8	1.0	2.3	-5.6	0.4	0.6	0.0	2.6	104.0	3.5	104.0	0.2	0.2	46.4	0.2	3.0	37.0	11.6	0.6	1.5	1.5	0.1	1.2	21.632868757259	2.6825144175317193	0
90	0.3	0.3	0.1	-0.2	1.1	-0.3	0.3	-0.1	0.1	-0.1	0.2	0.4	28.0	-0.9	1.7	-5.4	0.5	0.6	0.1	4.0	69.4	5.3	69.4	0.2	0.2	14.1	0.2	-171.7	-1.3	-10.7	-29.5	-49.2	-5.6	0.1	-39.2	0.2	0.0	0
91	1.5566293321053104	1.5566293321053104	0.9728933325658188	0.05391866536189216	1.753918665361892	0.4864466662829095	0.3918679997697457	0.0972893332565819	0.0972893332565819	0.29186799976974565	0.9162640004605088	-29.332881311612677	106.7530947616082	-0.8433706678946897	5.245786665131638	-68.40100096823139	-0.021685333947344843	-0.12168533394734482	0.1	3.6087213392431945	69.68526798825702	5.240660001151271	69.68526798825702	0.1972893332565819	0.20542133348683625	-42.41968128858724	0.1972893332565819	-218.7105523882088	-7.2852093470718415	-24.881261361117353	-37.354096052498	-190.95545211766	-8.480730663289602	0.002710666743418105	-132.77890400506558	21.632868757259	130.36770656381972	1
92	2.8	1.7	1.0	0.2	8.8	7.0	0.1	0.1	0.1	1.1	0.2	0.4	28.9	11.9	1.9	3.6	0.6	1.4	0.1	24.1	24.6	14.8	24.6	1.6	1.6	24.4	1.6	6.2	10.7	9.1	10.0	19.4	6.2	0.2	10.2	1.5	2.6	0
93	0.1	5.197842802221273	0.1	-6.3	0.0	0.0	-19.565993359158828	-32.69792949076665	-3.2	-0.4	0.7	-0.1	77.5345696969697	-70.9	3.01039064576136	-4.1	-6.2	-191.5	0.1	8.219110189027202	9834.716596343178	12.351197053406999	9834.716596343178	0.0	0.0	6444.342596291013	0.0	-7771.194224422443	-2438.221640735502	-6362.465107319758	-986.6	-93.32353409392412	0.0	-6.1	-25.1	21.632868757259	2.6825144175317193	0
94	1.9	1.8	1.2	0.1	6.4	-1.3	0.5	-0.1	0.1	-0.2	0.3	0.7	42.1	2.9	2.2	-1.4	0.4	0.8	0.0	5.0	78.1	4.7	78.1	0.3	0.3	-13.4	0.3	-32.5	32.0	19.3	-8.4	-18.2	-4.4	0.1	-16.9	6.3	0.2	0
95	0.0	0.0	0.0	-83.9	0.0	0.0	-19.565993359158828	-32.69792949076665	-14.1	-0.2	1.4	0.0	77.5345696969697	-107.5	3.01039064576136	-50.6	-87.1	1630.9962892933127	0.2	0.0	21220.9	0.0	21220.9	0.0	0.0	6444.342596291013	0.0	-7771.194224422443	-2438.221640735502	-6362.465107319758	-354.2	-93.32353409392412	0.0	-25.9	-17.1	21.632868757259	0.0	0
96	0.9	0.9	0.4	0.0	2.9	-5.1	0.6	-1.0	0.1	-1.8	0.3	0.5	33.2	3.7	2.0	-1.8	0.6	0.7	0.1	5.4	9.4	39.0	9.4	0.3	0.3	81.8	0.3	23.4	41.1	28.8	7.0	13.6	1.2	0.2	67.6	2.9	0.0	0
97	2.4	2.2	1.4	0.2	7.8	3.4	0.3	0.1	0.3	1.3	0.4	0.8	43.9	11.2	2.0	-70.24548736462093	0.4	0.5	0.0	14.5	21.2	17.2	21.2	1.1	1.1	14.5	1.1	16.2	25.2	22.4	18.5	36.3	4.1	0.3	21.5	3.1	4.8	0
98	4.9	4.9	4.8	0.7	-0.3	-11246829.348105894	-19.565993359158828	-32.69792949076665	-0.4	-0.885215736040609	0.0	0.0	0.0	-744.7	5.1	-38.8	0.8	1630.9962892933127	0.2892128279883382	0.0	9834.716596343178	12.351197053406999	9834.716596343178	0.0	0.0	6444.342596291013	0.0	-7771.194224422443	-2438.221640735502	-6362.465107319758	104.7	538.9	0.9	-0.4	8819225.18431286	0.6	0.0	0
99	6.3	6.3	5.6	0.4	0.0	0.0	0.4	0.0	0.1	-0.2	0.0	0.0	0.0	-13.4	1.3	-59.7	0.7	5.5	0.2892128279883382	7.2	81.8	4.5	81.8	0.3	0.4	43.5	0.3	-48.6	25.2	-2.0	-16.0	-20.5	0.0	0.1	-19.4	0.1	0.0	0
100	1.4	1.4	1.1	0.1	-0.8	-0.8	-2.3	-2.3	-0.5	-2.0	0.0	0.0	0.0	-22.2	3.01039064576136	-108.6	0.4	2.1	0.2892128279883382	5.3	221.0	1.7	221.0	0.2	0.2	-52.1	0.2	-32.0	24.9	-286.3	-7.5	-93.32353409392412	-0.1	-0.5	8819225.18431286	3.0	0.0	0
101	0.0	0.0	0.0	-55.7	-0.1	-0.1	-19.565993359158828	-32.69792949076665	-8.4	-0.1	0.0	0.0	77.5345696969697	-338.1754049676026	21.7	-21.6	-55.4	-216.1	0.2892128279883382	0.0	9834.716596343178	12.351197053406999	9834.716596343178	0.0	0.0	6444.342596291013	0.0	-7771.194224422443	-2438.221640735502	-6362.465107319758	-149.9	-3250.3	-2.1	-24.4	-188.6	21.632868757259	0.0	0
102	1.5	1.4	1.1	0.1	2.1	0.9	0.4	0.2	0.3	0.8	0.1	0.1	9.8	29.5	1.5	2.3	0.7	1.0	0.1	17.3	37.9	9.6	37.9	0.6	0.6	7.0	0.6	25.9	32.6	27.5	16.8	24.9	1.3	0.2	27.0	1.7	1.2	0
103	0.0	0.0	0.0	-4.7	0.0	0.0	-456.6	-456.6	-3.7	-0.8	4.7	-1.2	505.0	-338.1754049676026	3.01039064576136	-0.8	-3.7	1630.9962892933127	0.0	8.219110189027202	9834.716596343178	12.351197053406999	9834.716596343178	0.35570269115762504	0.0	6444.342596291013	0.35570269115762504	-45658.5	-325.2	-45658.5	-6936.613843195899	-93.32353409392412	0.0	-3.7	8819225.18431286	21.632868757259	2.6825144175317193	0
104	1.3	1.2	0.2	0.1	-5.8	-6.5	-0.2	-0.2	-0.2	-0.5	0.2	0.4	26.9	-338.1754049676026	1.9	0.0	0.4	2.1	0.0	3.5	68.9	5.3	68.9	1.0	1.1	-23.0	1.0	-18.7	2.7	-19.5	-19.1	-37.0	-7.1	-0.2	-39.4	1.2	0.0	0
105	0.1	0.1	0.0	-0.3	0.2	-0.2	0.6	-0.7	0.2	-0.6	0.3	0.6	38.0	-0.4	1.7	-0.7	0.5	0.6	0.1	8.3	164.3	2.2	164.3	0.3	0.3	-3.4	0.3	-31.6	20.6	-3.6	-8.4	-14.6	-0.1	0.1	-11.6	0.8	0.0	0
106	1.6	1.2	0.4	0.1	10.4	-0.1	0.1	0.0	0.1	0.0	0.2	0.4	27.8	10.0	2.2	1.6	0.5	1.2	0.0	13.7	31.7	11.5	31.7	1.7	1.8	-41.7	1.7	5.0	7.2	4.9	8.7	18.9	7.7	0.1	7.0	1.9	2.7	0
107	0.3	0.3	0.3	-0.1	0.0	0.0	-19.565993359158828	-32.69792949076665	-0.1	-0.6	0.0	0.0	0.0	-338.1754049676026	1.1	-80.3	0.8	1630.9962892933127	0.2892128279883382	0.0	9834.716596343178	0.0	9834.716596343178	0.0	0.0	6444.342596291013	0.0	-7771.194224422443	-2438.221640735502	-6362.465107319758	-12.5	-14.2	0.0	-51.02872928176796	-13.3	0.4	0.0	0
108	0.2	0.2	0.2	-0.9	0.0	0.0	-19.565993359158828	-32.69792949076665	-0.4	-0.4	0.3	-2.6	160.8	-6.8	3.01039064576136	-4.8	-0.1	1630.9962892933127	0.4	8.219110189027202	9834.716596343178	0.0	9834.716596343178	0.0	0.0	6444.342596291013	0.0	-7771.194224422443	-2438.221640735502	-6362.465107319758	195.5	-93.32353409392412	0.0	-0.8	97.3	21.632868757259	0.0	0
109	0.9	0.9	0.7	0.0	0.0	0.0	-0.1	-0.1	0.0	-0.2	0.0	0.0	0.0	-338.1754049676026	1.2	-64.1	0.8	1.0	0.2892128279883382	7.0	217.2	1.7	217.2	0.3	0.3	-22.8	0.3	-43.9	17.5	-50.4	-11.6	-14.0	0.0	-0.1	-22.4	1.0	0.0	0
110	0.2	0.2	0.2	-0.2	-0.1	-0.1	-19.565993359158828	-32.69792949076665	0.0	-0.1	0.3	0.4	27.7	-338.1754049676026	1.4	0.1	0.7	41.3	0.2892128279883382	0.0	9834.716596343178	12.351197053406999	9834.716596343178	0.0	0.0	6444.342596291013	0.0	-7771.194224422443	-2438.221640735502	-6362.465107319758	0.2	0.2	0.0	0.0	0.2	0.2	0.0	0
111	1.4	1.1	0.3	0.1	2.9	-0.1	0.0	0.0	0.1	0.0	0.2	0.7	41.1	1.5	2.9	0.7	0.4	1.1	0.1	19.1	34.9	10.5	34.9	1.5	1.4	-42.6	1.5	0.3	3.7	1.6	0.4	1.2	0.3	0.1	15.1	1.3	2.4	0
112	2.1	2.1	0.4	0.1	0.1	0.0	0.2	-0.1	0.0	-0.1	0.0	0.0	0.0	-338.1754049676026	1.6	3.0	0.8	1.9	0.2892128279883382	0.7	150.1	2.4	150.1	0.1	0.1	-61.4	0.1	4.1	4.4	4.4	0.4	0.6	0.1	0.0	-26.3	0.8	0.0	0
113	1.4	1.4	1.3	0.3	-0.1	-0.1	-19.565993359158828	-32.69792949076665	-5.2	-7.4	0.0	0.0	0.0	-338.1754049676026	1.2	-51.2	0.3	1630.9962892933127	0.2892128279883382	0.0	9834.716596343178	12.351197053406999	9834.716596343178	0.0	0.0	6444.342596291013	0.0	-7771.194224422443	-2438.221640735502	-6362.465107319758	-132.9	-161.3	-0.1	-5.3	-97.3	12.5	0.0	0
114	0.0	0.0	0.0	-20.0	0.0	0.0	-19.565993359158828	-32.69792949076665	-13.0	-0.6	1.6	-0.1	77.5345696969697	-169.1	3.01039064576136	-4.4	-19.6	-73.3	0.1	8.219110189027202	9834.716596343178	12.351197053406999	9834.716596343178	0.0	0.0	6444.342596291013	0.0	-7771.194224422443	-2438.221640735502	-6362.465107319758	-1654.1	-93.32353409392412	0.0	-22.3	-77.1	21.632868757259	2.6825144175317193	0
115	0.3	5.197842802221273	0.2	-2.4	0.0	-11246829.348105894	0.0	-32.69792949076665	0.0	-0.885215736040609	2.4	-0.5	77.5345696969697	-27.9	3.01039064576136	-14.2	-4.8	1630.9962892933127	0.1	8.219110189027202	9834.716596343178	12.351197053406999	9834.716596343178	15.3	15.4	39.4	15.3	-31.2	11.3	-27.2	-476.5	-93.32353409392412	0.0	-4.2	-60.5	21.632868757259	0.0	0
116	2.5	2.4	2.3	0.4	0.0	-0.1	-0.3	-4.3	0.0	-3.3	0.0	0.0	0.0	-338.1754049676026	1.2	-7.5	0.7	1.8	0.2892128279883382	8.7	139.8	2.6	139.8	0.2	0.2	-31.3	0.2	-480.3	-37.6	-153.8	-72.6	-87.5	-0.1	-0.1	-49.2	1.2	0.0	0
117	0.8	0.7	0.0	0.0	62.1	9.2	0.6	0.1	0.2	0.4	0.5	2.4	70.9	17.3	2.1	-2.3	0.2	0.2	0.0	15.0	80.2	4.5	80.2	0.3	0.3	-2.5	0.3	-34.3	43.5	31.6	-10.7	-22.8	-37.5	0.2	-73.9	21.632868757259	2.6825144175317193	0
118	0.0	0.0	0.0	-8.9	-18.4	-18.4	-50.6	-50.6	-19.4	-2.2	3.4	-0.4	77.5345696969697	-27.6	3.01039064576136	-28.8	-9.5	1630.9962892933127	0.2	8.219110189027202	1603.0	0.2	1603.0	0.4	0.4	-71.4	0.4	-5964.6	-131.0	-4242.8	-2311.8	-93.32353409392412	-20.0	-16.2	-56.3	21.632868757259	0.0	0
119	2.0	2.0	1.6	0.1	28.4	8.9	0.4	0.1	0.1	0.4	0.6	3.0	74.9	-1.2	5.9	-11.8	0.2	0.3	0.1	8.2	32.1	11.4	32.1	0.3	0.3	-7.3	0.3	19.2	16.9	-13.0	6.1	36.0	7.1	0.0	8819225.18431286	3.6	0.0	0
120	0.3	0.3	0.2	-2.1	0.0	0.0	-1.7	-1.7	-0.5	-0.2	0.0	0.0	77.5345696969697	-370.3	3.01039064576136	-31.9	-2.1	1630.9962892933127	0.2892128279883382	1.0	684.3	0.5	684.3	0.2	0.3	-21.4	0.2	-723.0	-349.9	-751.3	-159.6	-93.32353409392412	0.0	-2.1	-2494.5	21.632868757259	0.0	0
121	0.8416696825467739	0.8416696825467739	0.3506957010611558	-0.19860859787768848	-0.02986085978776885	-0.08958257936330652	-0.4	-1.270139140212231	-0.12986085978776885	-0.6	0.6298608597877688	4.631929867690593	78.82843326710417	-1.3715305423345427	3.7044941382841547	-1.4284694576654573	0.17013914021223114	0.6611131216978492	0.2493042989388442	8.683266983970974	89.66739252652891	4.079165158726614	89.66739252652891	0.28958257936330656	0.2597217195755377	497.4815075303263	0.28958257936330656	-125.31373306841671	-23.51323641544261	-63.02640044976263	-42.625541891175686	-97.44523675531065	-0.14930429893884425	-0.12986085978776885	2633521.015354336	3.064573531722985	0.0	1
122	0.6	0.6	0.3	0.0	4.0	-5.1	0.6	-0.8	0.1	-1.6	0.3	0.8	45.2	1.5	2.5	0.7	0.4	0.5	0.1	9.1	158.2	2.3	158.2	0.2	0.2	25.3	0.2	3.9	31.6	17.3	0.7	1.8	0.4	0.1	7.6	4.2	0.3	0
123	0.08545995462207284	0.08545995462207284	0.0	-0.6599404991571989	-0.07091990924414568	-0.2418398184882913	-0.6109794100869468	-1.138279183197311	-0.07091990924414568	-0.2418398184882913	0.5599404991571989	-15.573592739531653	121.6323290989172	-3.5545995462207287	4.881629806294363	-4.296439364709021	-0.13086040840134452	-0.1454004537792717	0.18545995462207285	8.982196823545099	152.2394739076919	2.4744805445351257	152.2394739076919	0.11454004537792715	0.11454004537792715	-25.078928984829574	0.11454004537792715	-304.4641102657918	-65.21632507066197	-205.58458627253427	-41.84569795799328	-201.15388460099174	-0.5563798638662185	-0.17091990924414568	-109.88990839491652	21.632868757259	0.0	1
124	1.2	1.1	0.5	0.0	18.9	-6.8	0.7	-0.2	0.2	-0.7	0.2	0.3	24.8	11.1	1.9	3.2	0.5	0.6	0.0	6.2	77.5	4.7	77.5	0.3	0.3	21.3	0.3	20.5	42.7	33.4	6.0	11.7	5.8	0.2	11.9	2.1	0.6	0
125	3.2	3.2	1.4	0.4	0.1	-0.3	0.1	-0.3	0.0	-0.4	0.0	0.0	0.0	-338.1754049676026	1.3	0.6	0.7	1.6	0.2892128279883382	1.4	359.1	1.0	359.1	0.3	0.3	13.6	0.3	17.4	68.5	35.5	5.7	7.7	0.2	0.2	11.3	0.9	0.0	0
126	0.0	0.0	0.0	-116.5	0.0	0.0	-6.3	-6.3	-26.5	-0.2	67.6	-0.6	77.5345696969697	-10.2	3.01039064576136	-10.5	-116.5	1630.9962892933127	0.6	8.219110189027202	9834.716596343178	12.351197053406999	9834.716596343178	6.6	4.2	6444.342596291013	6.6	-10506.5	-2438.221640735502	-10713.1	-69826.1	-93.32353409392412	0.0	-447.3	-21.8	21.632868757259	0.0	0
127	5.241126876413737	5.197842802221273	3.7772264895162966	0.8	0.0	0.0	-19.565993359158828	-32.69792949076665	-0.1	-0.885215736040609	0.0	0.0	0.0	-338.1754049676026	3.01039064576136	-70.24548736462093	1.0	4.1	0.2892128279883382	8.219110189027202	9834.716596343178	12.351197053406999	9834.716596343178	0.35570269115762504	0.0	6444.342596291013	0.35570269115762504	-7771.194224422443	-2438.221640735502	-6362.465107319758	-6936.613843195899	-93.32353409392412	0.0	-0.4	8819225.18431286	21.632868757259	2.6825144175317193	0
128	1.6	1.6	1.0	0.1	0.3	-5.7	0.0	-0.4	0.0	-0.8	0.8	-27.1	103.8	-1.0	34.3	0.0	0.0	0.0	0.1	3.4	77.5	4.7	77.5	0.2	0.2	-44.3	0.2	-56.6	-6.3	-33.7	-9.2	-315.3	-8.8	0.0	-149.1	21.632868757259	0.0	0
129	11.9	11.9	11.7	0.9	0.0	0.0	-1.6	-1.6	-0.2	-2.4	0.0	0.0	0.0	-338.1754049676026	1.1	-191.7	0.9	1630.9962892933127	0.2892128279883382	8.0	741.7	0.5	741.7	0.1	0.1	-1.7	0.1	-175.8	69.5	-185.9	-19.8	-21.2	0.0	-51.02872928176796	-19.2	3.3	0.0	0
130	0.7	0.2	0.1	-0.1	0.0	0.0	-19.565993359158828	-32.69792949076665	0.0	0.0	0.1	0.1	11.4	-3.4	1.3	-27.4	0.7	18.3	0.1	0.0	9834.716596343178	0.0	9834.716596343178	0.0	0.0	6444.342596291013	0.0	-7771.194224422443	-2438.221640735502	-6362.465107319758	-3.2	-4.3	0.0	-51.02872928176796	-3.7	0.9	0.0	0
131	0.493894826904294	5.197842802221273	0.17347370672607348	-0.6958946130065958	0.3571579735412572	0.02042112017822051	0.5897894399108897	-0.43263146636963257	0.16326314663696326	0.5714739206237718	0.6632631466369632	-0.5937890121154936	147.54419622894332	0.2980002138976981	84.94819580114793	-11.857792862274062	-0.0795788798217795	-0.20610517309570606	0.16326314663696326	7.2695799493102715	9834.716596343178	12.351197053406999	9834.716596343178	0.3265262932739265	0.3632631466369632	42.06641620053117	0.3265262932739265	-235.13251495669599	31.736736853363038	-2.5339963637391314	-77.80683518173241	-8483.427663684222	-1.5551581874389555	0.1	-145.60724774600268	13.832580897138715	28.17716652944919	1
